key,red1,red2,red3,blue1,blue2,blue3,red_score,blue_score
2018necmp_qm55,2877,125,1073,5735,2168,4905,438,288
2018necmp_qm56,6763,558,58,4176,2342,1153,347,293
2018necmp_qm57,5856,4564,133,6201,61,1699,396,299
2018necmp_qm58,3555,3461,138,5846,467,1100,340,545
2018necmp_qm59,1058,7153,4041,5687,4909,230,223,490
2018necmp_qm6,5422,88,7153,5846,999,195,111,453
2018necmp_qm60,4557,2067,6328,811,6329,1768,411,267
2018necmp_qm61,1289,2170,2370,3623,5813,238,266,447
2018necmp_qm62,1071,5422,3236,3930,237,78,335,311
2018necmp_qm63,1729,195,95,6933,7127,663,470,223
2018necmp_qm64,5000,999,1519,177,175,176,182,502
2018necmp_qm65,811,5735,1058,2836,7153,1153,413,297
2018necmp_qm66,238,2370,4909,133,4176,5846,306,296
2018necmp_qm67,4905,3236,4557,1699,5962,4041,450,275
2018necmp_qm68,61,1100,95,5422,6201,2170,290,384
2018necmp_qm69,1729,1073,3930,58,3461,4564,419,260
2018necmp_qm7,2877,2370,6763,558,95,138,415,241
2018necmp_qm70,230,5000,467,78,558,2168,366,351
2018necmp_qm71,5813,175,237,2067,138,5856,439,282
2018necmp_qm72,176,1071,2877,88,663,6328,460,162
2018necmp_qm73,1289,6933,999,3555,7127,125,290,493
2018necmp_qm74,3623,5687,6763,1519,6329,319,441,209
2018necmp_qm75,195,177,4905,1768,2342,3930,433,315
2018necmp_qm76,4041,61,558,5813,2067,1073,324,453
2018necmp_qm77,1100,4564,88,811,2370,2836,416,96
2018necmp_qm78,237,5000,4176,467,2170,2877,299,458
2018necmp_qm79,1729,138,1699,5735,999,3623,357,313
2018necmp_qm8,2170,3623,2067,2168,6933,2836,387,360
2018necmp_qm80,78,2342,95,238,4557,176,214,469
2018necmp_qm81,5687,175,1153,125,195,1071,196,510
2018necmp_qm82,133,6329,4909,7127,319,2168,302,362
2018necmp_qm83,1289,6763,3555,5856,230,177,305,362
2018necmp_qm84,7153,5846,1768,1519,6201,663,252,466
2018necmp_qm85,1058,6933,5962,6328,3461,5422,200,356
2018necmp_qm86,3236,2836,195,58,5000,138,434,170
2018necmp_qm87,467,7127,1699,2067,4564,238,214,396
2018necmp_qm88,319,95,5735,61,3930,1289,462,130
2018necmp_qm89,4909,5813,663,3555,4557,88,305,346
2018necmp_qm9,5735,177,5813,133,811,176,294,381
2018necmp_qm90,2342,5846,5962,2168,2877,5687,162,474
2018necmp_qm91,4176,3623,558,3236,1058,133,302,488
2018necmp_qm92,6329,6933,6201,177,1153,237,378,338
2018necmp_qm93,999,1071,2170,1073,3461,230,175,429
2018necmp_qm94,1519,6328,811,2370,4905,78,441,374
2018necmp_qm95,175,5422,6763,1768,1729,4041,359,353
2018necmp_qm96,125,5856,1100,58,7153,176,295,362
2018necmp_qm97,177,1699,3555,195,5962,4176,383,384
2018necmp_qm98,95,4564,3623,4909,237,5735,458,332
2018necmp_qm99,5000,2168,61,6933,4557,3461,331,198
2018necmp_sf1m1,319,195,5846,230,175,237,386,316
2018necmp_sf1m2,319,195,5846,230,175,237,424,198
2018necmp_sf2m1,176,177,78,125,133,238,366,426
2018necmp_sf2m2,176,177,78,125,133,238,423,273
2018necmp_sf2m3,176,177,78,125,133,238,385,253
2018new_f1m1,3128,118,3310,4061,1619,1678,252,313
2018new_f1m2,6377,118,3310,4061,1619,1678,368,370
2018new_qf1m1,3128,118,3310,604,1011,5104,506,172
2018new_qf1m2,3128,118,3310,604,1011,5104,446,243
2018new_qf2m1,3481,3309,971,1648,5199,687,377,379
2018new_qf2m2,3481,3309,971,1648,5199,687,355,390
2018new_qf3m1,4061,1619,1678,4513,2403,3164,454,252
2018new_qf3m2,1723,1619,1678,5663,2403,4513,510,272
2018new_qf4m1,4468,3853,968,1982,624,5554,348,418
2018new_qf4m2,4468,3853,968,1982,624,5554,309,553
2018new_qm1,687,2403,968,1982,5654,1251,308,343
2018new_qm10,1619,6424,6844,4061,3164,7134,458,279
2018new_qm100,4270,7190,832,1723,624,3481,244,509
2018new_qm101,5104,971,1251,4513,6844,7067,368,262
2018new_qm102,1700,3128,4468,7128,5997,4576,404,238
2018new_qm103,3309,2367,2403,6474,6510,6871,482,92
2018new_qm104,968,1619,1648,1678,5849,2980,449,353
2018new_qm105,812,5726,3501,6377,6424,832,323,514
2018new_qm106,5554,2905,3164,5098,1723,5700,416,296
2018new_qm107,3472,6814,3737,4061,3310,3853,226,440
2018new_qm108,4125,5199,7303,6645,5104,624,367,436
2018new_qm109,3140,4513,6508,5663,1868,6891,498,107
2018new_qm11,3310,1700,5199,1868,812,1723,448,269
2018new_qm110,5654,7137,5802,7190,3473,3158,380,314
2018new_qm111,1011,971,7134,4270,687,118,266,446
2018new_qm112,1982,604,6871,2840,3481,1619,302,400
2018new_qm12,6891,1982,7303,2905,5849,7067,337,76
2018new_qm13,5554,4576,971,2403,6871,1648,387,447
2018new_qm14,2840,5104,1678,7128,3309,5726,334,463
2018new_qm15,4061,3481,3501,3158,118,6474,316,321
2018new_qm16,4270,1619,5098,4513,3310,5654,263,406
2018new_qm17,1723,968,1011,6377,4125,6814,430,187
2018new_qm18,5700,3472,1700,2367,3140,7190,186,246
2018new_qm19,3164,5997,7137,687,832,5663,301,394
2018new_qm2,1011,1648,6474,7128,3853,3128,456,183
2018new_qm20,6844,6510,812,6508,3853,3737,264,510
2018new_qm21,3473,7134,624,1868,2980,3128,318,377
2018new_qm22,6424,4468,604,5802,1251,6645,463,304
2018new_qm23,4576,1723,5199,6474,6891,5654,409,307
2018new_qm24,7067,6871,2367,3501,687,1619,99,426
2018new_qm25,6508,2905,4270,3158,2403,1700,314,389
2018new_qm26,812,832,5997,5098,1011,3472,291,291
2018new_qm27,604,118,6510,1982,3473,3310,382,268
2018new_qm28,5554,7134,5104,3853,5802,3481,297,489
2018new_qm29,971,5726,7190,6814,968,6645,296,172
2018new_qm3,3472,5802,6377,2905,971,3309,227,412
2018new_qm30,5700,7128,6891,624,6424,5663,211,517
2018new_qm31,3737,7303,1868,4125,1678,1251,179,446
2018new_qm32,2980,3164,6377,3140,2840,4468,350,298
2018new_qm33,3309,4513,3128,5199,6844,5849,422,156
2018new_qm34,1648,4061,5802,7137,7067,4270,458,125
2018new_qm35,2403,5997,1619,624,6814,6891,580,126
2018new_qm36,5700,3481,6508,687,6645,4576,226,380
2018new_qm37,6424,2840,5098,4468,3472,968,157,402
2018new_qm38,6871,2980,971,604,1868,5726,322,187
2018new_qm39,7190,812,4513,2905,6474,7128,291,252
2018new_qm4,3501,5663,4576,7303,7190,604,340,254
2018new_qm40,3158,6377,5663,5849,6510,7134,386,224
2018new_qm41,3737,5654,3164,118,3309,5104,169,349
2018new_qm42,1700,3501,1982,1251,5554,1011,264,374
2018new_qm43,3140,1723,4125,6844,1648,3473,252,348
2018new_qm44,3853,2367,5199,832,4061,7303,431,370
2018new_qm45,7137,3128,5700,1678,3310,2403,170,448
2018new_qm46,5654,624,971,4468,812,5849,483,187
2018new_qm47,2980,3472,5554,118,6891,4513,204,446
2018new_qm48,6474,3737,687,1700,2840,5802,698,262
2018new_qm49,6844,4270,3158,2367,5726,7303,446,249
2018new_qm5,6871,3737,4468,4270,5700,4513,521,299
2018new_qm50,5098,3501,1868,6814,6510,1648,279,443
2018new_qm51,1619,6377,7067,5199,7128,7137,442,317
2018new_qm52,3128,6871,3310,3164,6508,4125,405,177
2018new_qm53,832,7134,3140,5104,604,968,306,368
2018new_qm54,3481,6645,2905,5663,1011,3473,250,443
2018new_qm55,5997,1678,3853,1723,1982,6424,447,202
2018new_qm56,7190,4576,1251,3309,4061,5098,200,424
2018new_qm57,6814,5554,687,6377,6844,624,329,387
2018new_qm58,3128,6474,3140,971,7303,1619,272,363
2018new_qm59,3481,5654,1648,5726,1700,6510,468,149
2018new_qm6,2840,5849,6814,5104,3473,2367,390,399
2018new_qm60,2905,7137,1723,604,3737,6645,252,294
2018new_qm61,5700,4061,2403,2840,4125,832,377,320
2018new_qm62,3853,118,5849,6871,7190,5997,449,97
2018new_qm63,4576,6424,1678,4513,2367,1011,356,380
2018new_qm64,3164,5802,3310,968,3501,6891,496,228
2018new_qm65,1251,5199,7134,7128,3472,6508,378,222
2018new_qm66,3473,3309,1868,7067,4468,3158,371,269
2018new_qm67,5663,5104,4270,812,2980,1982,254,346
2018new_qm68,3140,5849,624,3737,1011,4061,402,347
2018new_qm69,2403,3164,4513,7303,1700,3481,433,83
2018new_qm7,832,6645,7067,6510,5554,1678,146,458
2018new_qm70,968,6844,118,1619,4576,2905,443,374
2018new_qm71,5802,6508,4468,1678,832,6814,337,536
2018new_qm72,3473,5700,3501,971,4270,5997,229,414
2018new_qm73,5654,7128,604,4125,5554,2367,325,397
2018new_qm74,3310,2980,687,6424,5199,3309,385,352
2018new_qm75,6645,5098,812,7134,3158,6871,380,313
2018new_qm76,6891,1251,2840,6510,7137,3853,391,487
2018new_qm77,1648,1982,5104,1868,7190,6377,358,347
2018new_qm78,5663,7067,1723,5726,3128,3472,407,200
2018new_qm79,6474,6508,6424,5849,4270,5554,422,217
2018new_qm8,118,5098,5726,6508,624,7137,234,431
2018new_qm80,624,6871,1700,1678,3473,968,149,475
2018new_qm81,6814,7303,3309,3481,812,7137,314,296
2018new_qm82,3737,832,7128,971,3158,1982,335,396
2018new_qm83,5199,118,3140,2403,5098,5802,383,288
2018new_qm84,5726,6474,6377,5997,1251,3310,284,445
2018new_qm85,7067,3853,2980,4576,5700,5654,326,316
2018new_qm86,6510,687,4061,3128,5104,2905,350,362
2018new_qm87,4468,6891,7190,1011,604,6844,266,463
2018new_qm88,6645,2367,3472,1648,1868,3164,158,375
2018new_qm89,7134,4513,1619,3501,1723,2840,381,346
2018new_qm9,3158,3481,4125,5997,3140,2980,352,184
2018new_qm90,3853,4125,3309,5098,5663,1700,394,212
2018new_qm91,1251,2905,6424,5654,3140,6871,371,420
2018new_qm92,604,3158,5554,5199,6814,3128,402,401
2018new_qm93,2367,968,6508,5997,7067,3737,408,281
2018new_qm94,6891,1678,4061,687,6377,812,393,317
2018new_qm95,6645,2403,7128,2980,3501,6844,303,306
2018new_qm96,7137,4125,1982,7134,4468,6474,340,364
2018new_qm97,5849,5726,3473,3472,4576,3164,126,452
2018new_qm98,1011,1868,6510,5802,1619,5700,420,300
2018new_qm99,7303,5663,2840,3310,1648,118,120,498
2018new_sf1m1,3128,118,3310,1648,5199,687,459,288
2018new_sf1m2,3128,118,3310,1648,5199,687,444,224
2018new_sf2m1,4061,1619,1678,5654,624,5554,415,270
2018new_sf2m2,4061,1619,1678,1982,624,5554,423,195
2018nhbb_f1m1,131,4564,213,238,1519,4546,265,241
2018nhbb_f1m2,131,4564,213,238,1519,4546,253,165
2018nhbb_qf1m1,5813,319,4925,1729,5687,2648,366,259
2018nhbb_qf1m2,5813,319,4925,1729,5687,2648,268,324
2018nhbb_qf1m3,5813,319,4925,1729,5687,2648,366,322
2018nhbb_qf2m1,131,4564,213,4909,58,501,263,312
2018nhbb_qf2m2,131,4564,213,4909,58,501,375,272
2018nhbb_qf2m3,131,4564,213,4909,58,501,234,232
2018nhbb_qf3m1,133,172,7133,9997,4906,1922,176,417
2018nhbb_qf3m2,133,172,7133,9997,4906,1922,238,371
2018nhbb_qf4m1,238,1519,4546,3323,1831,2370,350,239
2018nhbb_qf4m2,238,1519,4546,3323,1831,2370,314,149
2018nhbb_qm1,133,172,4546,5687,4906,4909,270,409
2018nhbb_qm10,213,4925,58,172,1729,4906,105,373
2018nhbb_qm11,9996,131,5687,2648,5813,319,287,347
2018nhbb_qm12,1831,238,1519,2370,1922,133,347,160
2018nhbb_qm13,501,7133,2648,3323,213,172,140,227
2018nhbb_qm14,1729,4925,1831,4546,5687,1519,219,355
2018nhbb_qm15,7133,9997,4906,5813,133,9996,283,428
2018nhbb_qm16,1922,3323,501,238,4909,131,222,431
2018nhbb_qm17,2370,4564,213,58,319,133,177,416
2018nhbb_qm18,3323,131,2648,9997,1519,4925,159,416
2018nhbb_qm19,238,5813,1922,4564,4546,58,346,314
2018nhbb_qm2,1519,319,1729,4925,7133,238,343,131
2018nhbb_qm20,172,4909,501,9996,1729,2370,378,139
2018nhbb_qm21,319,5687,7133,4906,1831,58,435,191
2018nhbb_qm22,4546,9996,213,2370,238,172,25,389
2018nhbb_qm23,1729,1922,5687,319,3323,9997,237,418
2018nhbb_qm24,4909,2648,4925,5813,1831,7133,37,346
2018nhbb_qm25,133,4906,4564,1519,501,131,419,289
2018nhbb_qm3,4564,9996,3323,213,131,1831,466,177
2018nhbb_qm4,501,58,2370,1922,2648,9997,289,259
2018nhbb_qm5,4909,1519,5813,5687,213,238,367,198
2018nhbb_qm6,4906,2370,4546,2648,4564,1729,142,377
2018nhbb_qm7,1831,172,319,9997,501,5813,329,326
2018nhbb_qm8,4925,133,3323,58,9996,1922,179,294
2018nhbb_qm9,131,9997,4564,7133,4546,4909,427,75
2018nhbb_sf1m1,5813,319,4925,131,4564,213,251,306
2018nhbb_sf1m2,5813,319,4925,131,4564,213,395,261
2018nhbb_sf1m3,5813,319,4925,131,4564,213,269,314
2018nhbb_sf2m1,9997,4906,1922,238,1519,4546,283,333
2018nhbb_sf2m2,9997,4906,1922,238,1519,4546,277,348
2018nhdur_f1m1,1519,319,4555,5813,138,5506,448,183
2018nhdur_f1m2,1519,319,4555,5813,138,5506,484,183
2018nhdur_qf1m1,1519,319,4555,6762,3609,4929,491,142
2018nhdur_qf1m2,1519,319,4555,6762,3609,4929,410,160
2018nhdur_qf2m1,509,213,1247,1073,1071,3323,304,381
2018nhdur_qf2m2,509,213,1247,1073,1071,3323,317,335
2018nhdur_qf3m1,5813,138,5506,1512,1721,3597,394,265
2018nhdur_qf3m2,5813,138,5506,1512,1721,3597,429,268
2018nhdur_qf4m1,131,501,5422,6367,1699,4546,236,336
2018nhdur_qf4m2,131,501,5422,6367,1699,4546,263,327
2018nhdur_qm1,6691,7314,319,4546,5506,6895,386,241
2018nhdur_qm10,151,1699,166,6762,6691,1073,199,343
2018nhdur_qm11,5633,1512,7126,3323,6895,4925,250,214
2018nhdur_qm12,6367,1519,4929,501,213,5506,358,378
2018nhdur_qm13,5902,7314,3499,3609,1307,509,76,343
2018nhdur_qm14,3323,3451,1071,1721,7212,4555,351,257
2018nhdur_qm15,319,6690,6895,3597,501,5422,410,252
2018nhdur_qm16,4958,3499,1699,6691,7126,1247,322,278
2018nhdur_qm17,1512,509,138,213,151,1786,397,234
2018nhdur_qm18,1307,6367,1073,1519,5813,6762,168,356
2018nhdur_qm19,4546,131,1071,5902,1721,4925,338,135
2018nhdur_qm2,4555,1073,1247,4929,5422,1307,363,26
2018nhdur_qm20,7314,3609,7212,5633,5506,4929,54,208
2018nhdur_qm21,7133,1073,319,3451,1512,166,402,197
2018nhdur_qm22,3323,7126,151,1786,1307,1247,100,324
2018nhdur_qm23,1071,6691,1721,5633,138,5422,252,378
2018nhdur_qm24,4958,5813,7133,4546,501,5902,344,296
2018nhdur_qm25,166,3609,3597,509,5506,3451,113,281
2018nhdur_qm26,6762,6895,6367,4555,3499,131,156,327
2018nhdur_qm27,213,7314,4929,1699,4925,7212,135,328
2018nhdur_qm28,1071,1519,3609,6690,151,6691,435,134
2018nhdur_qm29,6895,1786,7126,6762,5902,5633,116,313
2018nhdur_qm3,5902,3451,7133,6690,7126,138,137,219
2018nhdur_qm30,5506,1307,1721,1699,7133,213,192,228
2018nhdur_qm31,1073,5422,4958,138,3323,7314,198,198
2018nhdur_qm32,3451,131,501,166,1247,4546,387,198
2018nhdur_qm33,1519,6690,4555,509,4929,319,269,322
2018nhdur_qm34,5813,3597,1512,3499,4925,6367,275,65
2018nhdur_qm35,7212,4546,5422,3609,6762,3451,179,310
2018nhdur_qm36,1071,213,1307,6895,7133,4929,286,111
2018nhdur_qm37,7126,509,3499,131,138,1721,156,328
2018nhdur_qm38,7314,5633,5813,151,319,1519,233,539
2018nhdur_qm39,1247,4925,4958,4555,6691,166,325,229
2018nhdur_qm4,4958,509,3597,7212,1071,6367,211,401
2018nhdur_qm40,1786,3597,3323,1699,6367,501,103,387
2018nhdur_qm41,1073,6690,5902,5506,7212,1512,361,240
2018nhdur_qm42,4929,3609,4555,7126,4546,7314,343,313
2018nhdur_qm43,1307,3451,3499,4958,1071,151,213,266
2018nhdur_qm44,131,1247,5506,1721,1512,1519,238,441
2018nhdur_qm45,5633,509,4925,1073,1786,138,207,416
2018nhdur_qm46,319,6762,1699,213,6367,6690,456,202
2018nhdur_qm47,5813,5902,3323,7133,3597,6691,294,240
2018nhdur_qm48,7212,166,501,5422,3499,6895,470,176
2018nhdur_qm49,1512,1073,213,1071,7126,4555,400,281
2018nhdur_qm5,1699,1786,1512,131,3609,5813,167,320
2018nhdur_qm50,6691,5633,1307,3451,6367,4546,88,407
2018nhdur_qm51,3597,4925,131,7133,151,7314,441,177
2018nhdur_qm52,5506,138,3609,5422,6762,3323,397,20
2018nhdur_qm53,1786,4929,7212,1721,166,5813,179,408
2018nhdur_qm54,501,1247,319,509,1699,5902,472,198
2018nhdur_qm55,1519,6895,131,4958,6690,3609,368,106
2018nhdur_qm56,4929,166,6762,7133,3323,5633,239,187
2018nhdur_qm57,7212,6691,3451,4925,1307,501,174,320
2018nhdur_qm58,1786,4546,6690,3499,1071,1073,258,411
2018nhdur_qm59,4555,1699,138,3597,5902,1519,240,323
2018nhdur_qm6,3323,3499,166,4925,213,1519,131,432
2018nhdur_qm60,1721,4958,213,5813,6895,509,307,397
2018nhdur_qm61,151,6367,5506,5422,319,7126,271,308
2018nhdur_qm62,1247,1512,6762,7314,1071,3597,273,308
2018nhdur_qm63,3499,7212,7133,166,1519,1786,146,452
2018nhdur_qm64,4925,4929,6691,6367,319,131,180,450
2018nhdur_qm65,7126,501,5813,7314,4555,509,347,271
2018nhdur_qm66,3609,1721,5422,1307,4958,1512,317,196
2018nhdur_qm67,1247,5902,213,6690,5633,3451,293,280
2018nhdur_qm68,4546,3323,1699,151,6895,1073,428,142
2018nhdur_qm69,138,501,1071,5506,166,4925,414,279
2018nhdur_qm7,501,5633,1721,3597,151,6762,313,223
2018nhdur_qm70,6367,4555,7133,3609,1247,5633,321,370
2018nhdur_qm71,5422,5813,151,4929,131,5902,348,255
2018nhdur_qm72,138,319,7212,7126,1699,1307,478,220
2018nhdur_qm73,1519,7314,5506,3451,1786,4958,377,190
2018nhdur_qm74,6762,213,509,1512,4546,6691,415,235
2018nhdur_qm75,3499,3597,6690,1073,1721,3323,176,300
2018nhdur_qm76,6895,4555,3451,5813,5506,1699,32,439
2018nhdur_qm77,6691,5422,1786,7133,1519,7126,140,299
2018nhdur_qm78,4925,6762,4546,509,3323,6690,273,368
2018nhdur_qm79,501,1073,3609,1512,319,1071,209,401
2018nhdur_qm8,6690,5422,1247,138,5813,4546,147,450
2018nhdur_qm80,1307,131,151,213,7212,3597,319,351
2018nhdur_qm81,6895,4958,5633,1247,4929,3499,244,234
2018nhdur_qm82,5902,138,166,6367,1721,7314,156,389
2018nhdur_qm9,131,7133,1786,319,4555,4958,132,417
2018nhdur_sf1m1,1519,319,4555,1073,1071,3323,458,237
2018nhdur_sf1m2,1519,319,4555,1073,1071,3323,443,83
2018nhdur_sf2m1,5813,138,5506,6367,1699,4546,341,283
2018nhdur_sf2m2,5813,138,5506,6367,1699,4546,393,275
2018nhgrs_f1m1,5687,238,1517,1058,6933,6691,315,286
2018nhgrs_f1m2,5687,238,1517,1058,6933,6691,351,243
2018nhgrs_qf1m1,5687,238,1517,3205,3958,155,356,122
2018nhgrs_qf1m2,5687,238,1517,3205,3958,155,477,284
2018nhgrs_qf2m1,138,811,3930,1073,2342,5686,296,272
2018nhgrs_qf2m2,138,811,3930,1073,2342,5686,275,248
2018nhgrs_qf3m1,1058,6933,6691,885,6324,1289,464,25
2018nhgrs_qf3m2,1058,6933,6691,885,6324,5471,366,148
2018nhgrs_qf4m1,131,95,5556,5265,2876,6335,273,61
2018nhgrs_qf4m2,131,95,5556,5265,2876,6335,212,252
2018nhgrs_qf4m3,131,95,5556,5265,2876,6335,258,210
2018nhgrs_qm1,6933,6691,138,155,3323,1247,372,45
2018nhgrs_qm10,1517,5265,155,1289,131,2876,168,338
2018nhgrs_qm11,5471,95,811,3205,6933,7314,235,209
2018nhgrs_qm12,155,238,6324,885,6335,5687,267,314
2018nhgrs_qm13,1307,1517,2876,1247,138,5459,270,224
2018nhgrs_qm14,5471,5687,3930,3323,5265,811,280,132
2018nhgrs_qm15,1474,1289,238,131,5556,7133,354,40
2018nhgrs_qm16,95,3205,5902,3958,1073,6324,130,216
2018nhgrs_qm17,1512,151,885,2342,5686,6691,69,229
2018nhgrs_qm18,155,7314,3958,1307,6933,1058,83,411
2018nhgrs_qm19,1289,5902,5556,5459,811,3205,149,270
2018nhgrs_qm2,5556,7314,1474,2876,95,151,15,346
2018nhgrs_qm20,7133,2342,885,1058,138,5686,129,329
2018nhgrs_qm21,6335,6324,151,2876,1247,6933,25,425
2018nhgrs_qm22,95,5687,1474,3930,238,1512,308,237
2018nhgrs_qm23,1517,7314,131,3323,6691,5471,229,146
2018nhgrs_qm24,1073,1058,6335,2876,5265,238,415,293
2018nhgrs_qm25,1289,5471,885,3930,1307,95,142,274
2018nhgrs_qm26,3205,6324,131,2342,138,3323,192,146
2018nhgrs_qm27,5902,1073,5459,1474,155,6691,266,145
2018nhgrs_qm28,5687,3958,1512,7314,1247,7133,284,153
2018nhgrs_qm29,5556,5686,1517,6933,811,151,30,397
2018nhgrs_qm3,1058,131,3930,6335,5902,1307,281,64
2018nhgrs_qm30,5265,131,5459,95,885,7314,120,325
2018nhgrs_qm31,3323,5687,6933,5902,2342,1517,421,179
2018nhgrs_qm32,6691,2876,6335,3958,3930,811,115,275
2018nhgrs_qm33,1512,1474,6324,155,5556,1058,124,253
2018nhgrs_qm34,1307,238,1247,7133,3205,5265,356,133
2018nhgrs_qm35,138,5471,1073,5686,151,1289,322,177
2018nhgrs_qm36,1058,3205,1247,6335,1517,95,79,345
2018nhgrs_qm37,885,3958,6933,151,5471,131,268,208
2018nhgrs_qm38,811,1289,155,1512,3323,5686,342,239
2018nhgrs_qm39,5556,3930,138,6324,7133,5902,357,157
2018nhgrs_qm4,5686,6324,5265,7133,5471,1512,291,60
2018nhgrs_qm40,238,5459,2342,6691,7314,1073,437,132
2018nhgrs_qm41,5265,1307,5687,2876,1474,3323,407,137
2018nhgrs_qm42,6335,238,7133,151,5902,7314,386,15
2018nhgrs_qm43,95,1512,1058,2876,2342,5471,505,249
2018nhgrs_qm44,811,6691,131,6324,5459,5687,308,212
2018nhgrs_qm45,138,1307,155,5265,5556,1073,206,211
2018nhgrs_qm46,1247,5686,3958,1517,3930,3205,191,290
2018nhgrs_qm47,6933,1289,6335,885,1474,5459,289,174
2018nhgrs_qm48,6324,2876,7314,238,5902,5471,160,309
2018nhgrs_qm49,1073,155,5686,131,1247,95,193,235
2018nhgrs_qm5,3205,1073,885,2342,811,5687,158,340
2018nhgrs_qm50,138,151,1517,811,1307,1512,325,186
2018nhgrs_qm51,3323,5556,3205,3930,885,6691,275,221
2018nhgrs_qm52,2342,1058,1474,3958,5265,1289,345,239
2018nhgrs_qm53,6933,7133,5686,5687,2876,5556,249,291
2018nhgrs_qm54,7314,5459,1307,1247,6324,2342,60,316
2018nhgrs_qm55,1289,3323,95,138,1512,6335,239,242
2018nhgrs_qm56,6691,151,3205,5902,1058,5265,141,327
2018nhgrs_qm57,5471,3958,1474,885,1517,811,170,321
2018nhgrs_qm58,3930,7133,1073,131,155,6933,191,337
2018nhgrs_qm59,238,3323,1058,5687,3205,5686,452,306
2018nhgrs_qm6,3958,138,238,5459,1517,1289,398,20
2018nhgrs_qm60,7314,6335,3930,1474,1073,1517,140,26
2018nhgrs_qm61,151,2342,1307,5459,155,5471,203,322
2018nhgrs_qm62,811,7133,138,6691,95,3958,223,303
2018nhgrs_qm63,1247,5687,1289,6324,6933,5556,392,180
2018nhgrs_qm64,1512,2876,5902,131,885,238,241,432
2018nhgrs_qm65,5265,95,2342,151,1474,3930,312,101
2018nhgrs_qm66,5686,5459,2876,3205,1512,155,339,210
2018nhgrs_qm67,1517,6691,7133,1058,885,6324,156,357
2018nhgrs_qm68,5687,131,5902,7314,1289,138,265,116
2018nhgrs_qm69,1247,811,5556,5471,6335,5265,320,184
2018nhgrs_qm7,5902,1247,6691,1474,5686,1307,144,207
2018nhgrs_qm70,1307,3958,3323,238,6933,1073,71,390
2018nhgrs_qm8,1073,1512,2342,5556,6335,3958,309,182
2018nhgrs_qm9,5459,3930,3323,7133,1058,151,216,276
2018nhgrs_sf1m1,5687,238,1517,138,811,3930,276,353
2018nhgrs_sf1m2,5687,238,1517,138,811,3930,334,262
2018nhgrs_sf1m3,5687,238,1517,138,811,3930,408,160
2018nhgrs_sf2m1,1058,6933,6691,131,95,5556,319,246
2018nhgrs_sf2m2,1058,6933,6691,131,95,5556,408,139
2018nhmm_qm1,5687,8687,3467,166,2713,1922,226,395
2018nhmm_qm10,1058,319,166,3236,6762,1922,608,239
2018nhmm_qm11,8687,3623,1729,5687,6328,501,294,390
2018nhmm_qm12,131,3467,1247,1519,5813,5962,169,366
2018nhmm_qm13,8687,6762,1058,2713,501,1768,164,325
2018nhmm_qm14,1289,1519,6328,319,5813,3467,383,430
2018nhmm_qm15,213,3236,1247,1729,131,5687,309,377
2018nhmm_qm16,1721,1922,3623,166,5962,885,379,265
2018nhmm_qm17,5813,1058,5687,319,1247,8687,374,252
2018nhmm_qm18,131,885,501,6328,3467,1721,249,431
2018nhmm_qm19,6762,166,1289,213,1729,1519,130,364
2018nhmm_qm2,885,1289,3236,1247,501,1058,374,232
2018nhmm_qm20,5962,1922,1768,2713,3236,3623,282,384
2018nhmm_qm3,6762,213,5813,3623,5962,6328,360,226
2018nhmm_qm4,1768,1729,319,1519,1721,131,347,297
2018nhmm_qm5,1058,1289,5962,6328,8687,213,266,294
2018nhmm_qm6,885,1519,2713,3236,5813,1729,203,356
2018nhmm_qm7,1247,5687,1721,3467,1768,6762,366,218
2018nhmm_qm8,501,3623,166,1922,319,131,110,356
2018nhmm_qm9,213,2713,1289,1768,1721,885,473,271
2018nhrr_f1m1,1922,6328,1519,319,131,5813,331,433
2018nhrr_f1m2,1922,6328,1519,319,131,5813,281,486
2018nhrr_qf1m1,1922,6328,1519,166,1289,501,326,163
2018nhrr_qf1m2,1922,6328,1519,166,1289,501,427,204
2018nhrr_qf2m1,509,190,1058,1729,811,6763,255,341
2018nhrr_qf2m2,1735,190,1058,1729,811,6763,360,284
2018nhrr_qf2m3,1735,190,1058,1729,811,6763,151,181
2018nhrr_qf3m1,319,131,5813,3323,78,2876,458,181
2018nhrr_qf3m2,319,131,5813,3323,78,2876,422,47
2018nhrr_qf4m1,172,125,88,3467,4905,1073,380,234
2018nhrr_qf4m2,172,125,88,3467,4905,1073,0,230
2018nhrr_qf4m3,172,125,88,3467,4905,1073,188,399
2018nhrr_qm1,1922,4905,1729,88,1073,501,349,83
2018nhrr_qm10,4905,501,138,1289,125,5813,179,403
2018nhrr_qm11,509,166,2876,238,88,1922,322,269
2018nhrr_qm12,1058,78,1519,125,1073,69,266,350
2018nhrr_qm13,1729,6763,3323,811,319,4905,292,327
2018nhrr_qm14,501,3467,131,6762,1735,6328,269,316
2018nhrr_qm15,5813,811,1073,190,172,166,224,355
2018nhrr_qm16,138,1058,125,1729,6762,238,381,128
2018nhrr_qm17,69,3323,190,501,2876,1922,353,268
2018nhrr_qm18,319,1289,88,78,5813,1735,313,336
2018nhrr_qm19,1519,131,172,509,3467,4905,390,227
